method,X1,X2,country,scale_x1,scale_x2
TSS,0.101020563,-0.075686727,VEN,1.023578414,-1.159043807
TSS,0.002025414,0.045396175,MA,0.020522258,0.69518339
TSS,0.009122459,0.070215861,MA,0.09243219,1.075264615
TSS,0.064910285,0.02311002,MA,0.657695467,0.353899914
TSS,0.037081619,0.024512053,MA,0.375724942,0.375370224
TSS,-0.110975223,-0.0129908,MA,-1.124442787,-0.198937204
TSS,0.04800646,0.001476403,MA,0.486419545,0.0226092
TSS,-0.109432701,0.052266008,MA,-1.108813369,0.800385956
TSS,-0.103053296,0.041571748,MA,-1.044174833,0.636617272
TSS,0.052455466,0.065147767,MA,0.531498551,0.997653344
TSS,0.069769557,-0.01116465,MA,0.706931444,-0.17097209
TSS,0.025594558,0.025642989,MA,0.259333712,0.392689029
TSS,-0.110066075,0.028340846,MA,-1.115230959,0.434003198
TSS,0.039797711,0.063165694,MA,0.403245403,0.967300468
TSS,-0.001700809,0.081947053,MA,-0.01723324,1.254912558
TSS,0.023102211,0.062061612,MA,0.234080309,0.950392887
TSS,0.019455439,0.045550636,MA,0.197129845,0.697548763
TSS,0.02042052,0.073702852,MA,0.206908402,1.128663347
TSS,0.030142668,0.081349122,MA,0.305416874,1.245756026
TSS,-0.167933154,0.060271963,MA,-1.701562005,0.922986743
TSS,-0.208926514,0.094278734,MA,-2.116922181,1.44375622
TSS,0.082848807,0.046092574,MA,0.839455339,0.705847839
TSS,0.053183,0.089170727,MA,0.538870205,1.365533744
TSS,0.08833698,0.08415974,MA,0.895063572,1.288796986
TSS,0.071791194,0.048061308,MA,0.727415438,0.735996446
TSS,0.041022926,0.072190127,MA,0.415659747,1.105497921
TSS,0.07240295,0.068589862,MA,0.733613976,1.050364552
TSS,0.032728638,0.043695848,MA,0.331618894,0.669145093
TSS,-0.092758577,-0.012919161,MA,-0.939864862,-0.197840159
TSS,-0.118576804,0.007082939,MA,-1.201464869,0.108466001
TSS,0.063033633,0.088050758,MA,0.638680531,1.348382877
TSS,0.032242533,0.015896434,MA,0.326693492,0.24343322
TSS,-0.273346276,0.026402969,MA,-2.769647495,0.404327132
TSS,-0.236584083,0.020812319,MA,-2.397159095,0.318713606
TSS,-0.252401854,-0.001920775,MA,-2.557430711,-0.029414179
TSS,0.077229257,-0.031909992,MA,0.782515934,-0.488660037
TSS,0.024142515,0.052190755,MA,0.244621063,0.799233555
TSS,-0.02352992,0.056675438,MA,-0.238414015,0.867910644
TSS,0.012948038,-0.033705109,MA,0.131194399,-0.516149912
TSS,-0.031797845,0.036533037,MA,-0.322187746,0.559455953
TSS,0.06127579,0.033132382,MA,0.6208694,0.507379345
TSS,0.067507801,0.105357268,MA,0.684014481,1.61340956
TSS,-0.022459082,0.068210055,MA,-0.227563883,1.044548305
TSS,-0.053545777,-0.055143976,MA,-0.542545995,-0.844458284
TSS,-0.27967171,-0.12291725,MA,-2.833739177,-1.882317861
TSS,0.068130753,0.053818608,MA,0.690326463,0.824162008
TSS,-0.200377007,0.006094231,MA,-2.030295356,0.093325221
TSS,-0.182639218,-0.035683734,MA,-1.850569394,-0.546449995
TSS,0.057487449,0.043270289,MA,0.582484502,0.662628209
TSS,0.065637916,0.063599441,MA,0.665068104,0.973942737
TSS,0.083743195,-0.001847757,MA,0.848517611,-0.028295997
TSS,0.070259933,-0.018005025,MA,0.711900119,-0.27572355
TSS,-0.114745921,0.04493999,MA,-1.162648914,0.688197506
TSS,-0.190523535,0.003445662,MA,-1.93045626,0.052765832
TSS,0.06575172,0.039409746,MA,0.666221204,0.603509011
TSS,-0.174757687,0.005164695,MA,-1.770710748,0.07909059
TSS,-0.287741287,0.05184869,MA,-2.915503167,0.793995276
TSS,-0.012973346,0.085395317,MA,-0.13145083,1.30771825
TSS,-0.009522563,0.064320518,MA,-0.096486194,0.984985103
TSS,-0.234941382,-0.11292197,MA,-2.380514635,-1.72925314
TSS,-0.210549522,-0.05954359,MA,-2.133367116,-0.911832663
TSS,0.054020407,0.019664347,MA,0.547355125,0.301133904
TSS,0.006622654,0.126266224,MA,0.067103227,1.93360304
TSS,-0.061037599,0.116267421,MA,-0.618455954,1.780484367
TSS,-0.048553049,-0.063786145,MA,-0.491957789,-0.976801876
TSS,0.081924547,0.005520041,MA,0.830090391,0.084532247
TSS,-0.067909037,0.072795651,MA,-0.688079959,1.114770747
TSS,-0.084736194,0.063642225,MA,-0.858579055,0.974597918
TSS,0.06898292,0.047855815,MA,0.698960942,0.732849581
TSS,-0.150146645,0.085772453,MA,-1.521342401,1.313493588
TSS,-0.210925732,0.070523386,MA,-2.137179014,1.079973962
TSS,0.073465066,0.09505872,MA,0.744375734,1.455700702
TSS,-0.027762447,0.049819953,MA,-0.281299572,0.762927806
TSS,-0.186940011,-0.099578334,MA,-1.894146647,-1.524912705
TSS,-0.28928118,-0.050015198,MA,-2.931105946,-0.765917731
TSS,0.052289919,0.00894971,MA,0.529821166,0.137053174
TSS,-0.182336543,0.049479275,MA,-1.847502578,0.757710767
TSS,-0.177875509,-0.030452082,MA,-1.802301699,-0.466334036
TSS,0.12224709,-0.048391895,MA,1.238653593,-0.741058947
TSS,-0.133498282,-0.057042892,MA,-1.352654908,-0.873537713
TSS,-0.019209317,0.087126878,MA,-0.194636038,1.334234846
TSS,-0.085087717,0.004145097,MA,-0.862140817,0.06347677
TSS,-0.091191295,0.007340831,MA,-0.923984571,0.112415278
TSS,0.069370114,0.006630049,MA,0.702884137,0.101530578
TSS,0.044525593,0.034866503,MA,0.451150094,0.533935164
TSS,-0.061657469,-0.039261287,MA,-0.624736712,-0.601235555
TSS,-0.141802795,-0.076020736,MA,-1.436799364,-1.164158723
TSS,0.033647408,0.059444256,MA,0.340928215,0.910311484
TSS,-0.000942992,0.034745307,MA,-0.009554749,0.532079204
TSS,-0.01256965,0.101927844,MA,-0.127360436,1.560892395
TSS,-0.01549526,0.030194477,MA,-0.157003818,0.462389156
TSS,0.046813984,0.01812916,MA,0.474336931,0.277624515
TSS,0.039259965,0.025167343,MA,0.397796758,0.385405131
TSS,-0.024819793,0.112682832,MA,-0.251483502,1.725591054
TSS,-0.010767697,-0.006730108,MA,-0.109102361,-0.103062849
TSS,0.108389714,0.100840011,MA,1.09824543,1.544233648
TSS,-0.069233946,0.109260939,MA,-0.701504438,1.673189211
TSS,-0.050048945,0.080426431,MA,-0.507114772,1.231626212
TSS,0.042267653,0.040394707,MA,0.428271787,0.618592413
TSS,0.055660491,0.034024706,MA,0.56397307,0.521044137
TSS,-0.076805009,-0.00606943,MA,-0.778217294,-0.092945425
TSS,-0.125500229,0.054577282,MA,-1.271615622,0.835780104
TSS,0.06422136,0.012515451,MA,0.650715019,0.191657856
TSS,0.045148369,0.030012822,MA,0.457460287,0.459607339
TSS,-0.108133034,0.068151661,MA,-1.095644659,1.043654069
TSS,-0.099536731,0.061790705,MA,-1.008543676,0.946244296
TSS,0.07127693,0.033647165,MA,0.722204717,0.515262575
TSS,0.058352209,0.01279287,MA,0.59124657,0.195906173
TSS,-0.144926686,0.053461995,MA,-1.468451808,0.818700944
TSS,-0.039521183,0.033092762,MA,-0.400443522,0.506772623
TSS,0.010883777,0.0429701,MA,0.110278526,0.658031209
TSS,0.049414871,0.072928973,MA,0.5006901,1.116812387
TSS,-0.010554239,0.045823798,MA,-0.106939527,0.701731876
TSS,-0.041772871,0.074608304,MA,-0.423258471,1.142529166
TSS,0.093826972,-0.034679274,MA,0.950690246,-0.531067982
