"phylum","genus","mean.difference (MA - VEN)","se (MA - VEN)","effect.size (MA - VEN)","p.val","q.val","diff.abn","structural.zero (MA)","structural.zero (VEN)"
"p__Firmicutes","p__Firmicutes;g__Blautia",-0.683389763206243,0.27604542340036,-2.47564243155408,0.0132996701433289,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Butyrivibrio",-0.378679641157385,0.28734439115542,-1.31785986716046,0.187550562553459,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Carnobacterium",-0.208097297022079,0.248534591879515,-0.837297116060854,0.402425579925423,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Clostridium",-0.155108916779383,0.218183564081706,-0.710910179839659,0.477139897350235,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Dehalobacterium",-0.0274491998663151,0.229780597212976,-0.11945830152436,0.904912273979029,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Desulfitobacterium",-0.0756536235771887,0.104574408994523,-0.723442994367303,0.469407764777734,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Desulfosporosinus",0.126574035877983,0.0868223980754949,1.45785003275218,0.144881883939482,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Dialister",-0.53735954076728,0.342936151810796,-1.56693757111892,0.117129284601659,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Enterococcus",-0.974973123770352,0.369604425518123,-2.63788271042373,0.00834254307863773,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Epulopiscium",0.249310213162873,0.15470041240573,1.61156786388528,0.107056008443767,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Eubacterium",-0.641659305479044,0.29032904361157,-2.21011062998408,0.0270974853027279,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Facklamia",0.0413930001989143,0.160437519829536,0.258000748471394,0.796406329579571,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Faecalibacterium",-0.359883275918598,0.28752233389789,-1.25167068255089,0.210689887152142,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Kurthia",-0.43119081429142,0.189112138732017,-2.28008004765068,0.0226029413506216,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Lachnobacterium",-0.643986950604982,0.330870450068591,-1.94634168893438,0.0516137089776455,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Lachnospira",-0.539567167594692,0.339414367201305,-1.58970043620657,0.111902345320902,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Lentibacillus",0.263500325972933,0.146766735021199,1.79536818022744,0.0725950586926272,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Leuconostoc",-0.386648711251905,0.296005266601723,-1.3062224050633,0.191476935685572,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Listeria",0.0315684469404229,0.108625772961518,0.290616545961025,0.771344604169867,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Melissococcus",-0.272106343830392,0.217271550489062,-1.25237907686442,0.210431766688787,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Mogibacterium",0.317846847238238,0.183114798687524,1.73577913700262,0.0826028944072703,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Moryella",0.32647497098379,0.182997622681241,1.78403941100627,0.0744172613654664,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Natronobacillus",0.158330852361982,0.0827267629568831,1.9139012177293,0.0556327787862172,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Oribacterium",-0.0354914530317143,0.174621031582588,-0.203248444417352,0.838940849783788,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Peptostreptococcus",0.13002784991425,0.214440412121367,0.606358888364092,0.544276462061015,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Phascolarctobacterium",-0.0507607256920231,0.266422989162586,-0.190526822972646,0.848896326437067,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Pseudobutyrivibrio",-0.676827911737334,0.284576791567862,-2.37836651403785,0.017389531779404,1,FALSE,0,0
