"otu.names","W_stat","detected_0.9","detected_0.8","detected_0.7","detected_0.6"
"p__Proteobacteria;g__Paracoccus",119,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Plesiomonas",90,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Proteus",100,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Providencia",102,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Pseudoalteromonas",109,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Rahnella",89,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Ramlibacter",95,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Raoultella",146,FALSE,FALSE,FALSE,TRUE
"p__Proteobacteria;g__Rhizobium",124,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Rhodocyclus",134,FALSE,FALSE,FALSE,TRUE
"p__Proteobacteria;g__Rhodoplanes",125,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Schlegelella",94,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Shewanella",108,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Sodalis",115,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Sutterella",51,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Thauera",99,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Thiomonas",80,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Thiothrix",115,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Tolumonas",97,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Vogesella",104,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Xenorhabdus",98,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Yersinia",87,FALSE,FALSE,FALSE,FALSE
"p__Spirochaetes;g__Treponema",140,FALSE,FALSE,FALSE,TRUE
"p__Tenericutes;g__Bulleidia",43,FALSE,FALSE,FALSE,FALSE
"p__Tenericutes;g__Clostridium",43,FALSE,FALSE,FALSE,FALSE
"p__Tenericutes;g__Coprobacillus",112,FALSE,FALSE,FALSE,FALSE
"p__Tenericutes;g__Holdemania",148,FALSE,FALSE,FALSE,TRUE
"p__Tenericutes;g__RFN20",43,FALSE,FALSE,FALSE,FALSE
"p__Tenericutes;g__Sharpea",109,FALSE,FALSE,FALSE,FALSE
"p__Tenericutes;g__Ureaplasma",143,FALSE,FALSE,FALSE,TRUE
